longitud,latitud,Enotourism,valoracion,n_valoraciones,esta_trip,total_visits_similar,Antiguedad.empresa,Tamaño,Productividad,Rentabilidad
-4.86269,41.45851,1,4.7,82.0,0,7400.0,15,4.6361702247397,2.074853325078,0.0819664136561177
-4.91341,41.31945,0,4.5,2.0,0,4700.0,15,-1.87753755102574,-1.55120230759793,0.189887237624127
-4.12716655,41.5969458,0,,,0,,14,-1.2521666966814,-0.165010453341504,-0.264821469884549
-4.9629727,41.4135854,1,,,0,2100.0,14,-1.37159485195149,-0.869822193133368,-0.224516793141731
-4.26512,41.63103,0,4.8,50.0,0,267.0,13,-0.261195872444226,2.26631603934433,-0.117192159521189
-4.92560854,41.21308191,0,4.9,30.0,0,3900.0,13,-0.713865433254833,0.235722700441759,-0.195308925283295
-4.90652,41.41503,0,5.0,7.0,0,3600.0,13,0.0483289597045469,2.68698571407609,-0.798217146196472
-4.92139762,41.3008521,1,,,0,349.0,13,0.994719086324849,3.64896954679884,-1.98995336984654
-4.1003,41.64319,1,4.9,17.0,0,2200.0,12,-1.59369486989749,-0.142372322893732,0.480825732684952
-4.75495,41.61363,1,,,0,398.0,12,-0.747083001989094,0.750494315515365,-0.318392397817041
-4.11631,41.59603,1,,,0,6700.0,12,0.0037499287735588,1.87554392974369,-1.19217199208534
-3.8678285,41.6284256,1,4.7,18.0,0,1900.0,12,-1.52495733172859,0.224325871337537,0.696731971556108
-4.01186,41.57404,1,4.9,50.0,0,258.0,11,-1.20422162652918,0.306670886923223,0.634075524827345
-4.11931,41.59582,1,,,0,2300.0,11,-0.444178329852982,0.496564930501475,0.0174675957295639
-4.366923,41.638349,0,4.9,12.0,0,3900.0,10,1.34999218623535,3.188550203888,-0.749818143627327
-1.97298,42.30758,1,4.3,16.0,0,7100.0,9,-0.0378019578529206,0.42540236300882,-0.305165116604044
-4.30089,41.74932,1,4.9,29.0,0,,8,-1.52904488528627,0.164816820181031,0.494039547770875
-4.08747233,41.59430108,1,,,0,2100.0,6,-1.05820073398184,-1.09085640392413,-0.121222915153858
-4.76771,41.74435,1,4.8,16.0,0,1800.0,6,-1.32627989176711,0.222679742594386,0.0206993584318891
-5.39464249,41.5199096,0,,,0,1300.0,5,-1.60875244169784,-1.3214913412892,0.815197569951585
-8.1248862,42.3701611,0,,,0,6500.0,5,-2.13815548787855,-2.86436952837039,0.862915027675628
-2.89406,43.24991,1,,,0,4200.0,44,0.875409132825177,-0.0491330208177269,0.172752851503262
-2.54369,43.13194,1,3.7,3.0,0,3100.0,34,-0.277341569351539,0.644314920321121,-0.45804309595238
-2.79904,43.43383,1,,,0,5900.0,28,-0.171137632296855,1.47177424005661,-0.240618947774904
-2.678982,43.304121,1,4.6,57.0,0,5400.0,26,0.698104317832382,-0.616337888942218,0.137993700605641
-5.57678,41.25115,0,4.8,5.0,0,,29,-1.75066202466357,-0.498378028659117,0.257579163815983
-5.29869,41.53234,1,4.5,18.0,1,1200.0,28,-1.20883640302689,-0.0463533136338376,0.0457569220866381
-5.39464249,41.5199096,0,4.7,148.0,1,1800.0,26,-1.47894700960672,-0.422785533012099,0.328835185997159
-5.39464249,41.5199096,1,4.6,14.0,0,4400.0,20,-0.126136252629304,-0.33450265589157,0.456710255387917
-5.3974,41.52378,1,4.7,124.0,1,,17,-1.60723613604927,-0.0050052016543171,0.76024365289826
-5.393591,41.521603,0,,,0,,17,-1.28433779043685,0.91082556897418,0.967782643065324
-5.741934,41.503783,0,,,0,6600.0,16,-0.772393192329675,1.14707111378248,-0.107956179419993
-5.73877,41.50648,1,4.5,41.0,0,854.0,15,-1.55974596603076,-0.106380596980917,0.241696488759863
-5.54211,41.39152,0,,,0,3100.0,13,-0.707174991824259,-0.240195748197006,0.630262934148276
-5.39464249,41.5199096,1,,,0,9100.0,12,0.508190784045759,1.26816515040006,-0.564609570128387
-5.756162,41.501819,0,5.0,21.0,0,4200.0,9,-1.4928368576797,0.145780324191353,0.624197692108934
-5.39464249,41.5199096,0,4.3,11.0,0,3500.0,6,-1.09534214690844,0.642449726642862,0.0316914876822852
-1.693059,41.318633,1,4.4,44.0,0,10500.0,43,3.03389890626312,3.23502352798354,-0.464394440940843
-1.07381679,41.3149131,0,4.1,29.0,0,258.0,37,-0.193109351276638,1.88983442613525,-1.35029598185421
-1.22113,41.33985,0,4.1,9.0,0,1300.0,32,1.79033560690001,-1.13254595424979,0.228587940322081
-1.83339,41.2216,1,4.7,97.0,1,1200.0,30,-0.85974002491736,0.798583795987447,-0.112344476294682
-1.21884,41.34359,1,4.6,23.0,0,4300.0,29,-1.61580102529034,-1.93666396135642,-0.30865542247485
-1.71141543,41.32656398,0,4.3,16.0,0,7500.0,28,1.3681693149435,-0.453663790997043,-0.0319389675917436
-1.21959697,41.34032988,1,,,0,857.0,27,-0.950417172434158,-1.09408033238654,-0.0045266580851725
-1.22413,41.3368,0,,,0,,26,-1.20370261408075,0.535943930808524,0.269330960691027
-0.71027779,41.20902738,1,4.6,57.0,0,5300.0,23,-0.354383358109333,0.28509913177851,-0.191394394076794
-1.14282,42.12237,1,3.5,4.0,0,4300.0,21,-1.32304034617016,0.0611953766696189,-0.126111107457434
-1.24312168,41.4398134,1,4.8,27.0,0,7200.0,21,3.26507690555468,2.14945436483531,-0.266014776027198
-0.82881235,38.43750445,0,4.1,42.0,0,2600.0,26,-1.37849873621772,-0.658721385765367,0.021915320416537
-0.73266549,38.40149611,0,4.5,10.0,0,758.0,25,5.06572768441356,1.7657173668259,-0.722092956193303
-0.76695,38.3885,0,,,0,787.0,25,-0.200599244241701,-0.29071605988533,-0.088641889312808
-0.79418057,38.39673295,0,,,0,,22,1.11975155431765,-1.30624504358335,0.657306476148778
-0.92304703,38.57886289,1,,,0,8800.0,20,2.29628128613681,-1.28311628338658,0.351226360703546
-0.428182,38.78867,1,4.2,32.0,0,5700.0,20,-2.43584251755369,-2.98862333359134,-0.6841868555006
-0.87571,38.64726,1,4.9,24.0,0,4300.0,15,-0.608838788629269,-0.405403529998675,0.165738964353938
-0.92816794,38.42732745,0,4.7,98.0,0,1400.0,13,-0.977110512159296,0.954542673195952,0.783494412476355
-1.23610814,39.56319531,0,5.0,3.0,0,21800.0,12,-0.726276826596626,0.444891334510456,-0.272819004631451
-0.8401453,38.4332639,1,4.8,204.0,1,18200.0,9,-1.26717028500517,-1.72761762575596,-0.167476299865057
2.9999085,42.3595501,1,4.8,702.0,1,1000.0,12,0.953542319439153,-0.289993944579711,0.902487955497224
2.82154,41.97251,0,,,0,885.0,7,-2.16385982153233,-1.80194623187308,0.474288018894647
0.8082476,41.1301149,0,4.5,13.0,0,6600.0,14,1.08164418319183,2.46287348917776,-0.0326959736205815
1.17789,41.45732,1,4.1,10.0,0,2700.0,14,-1.02593177260369,1.41413753491209,0.840436576174714
0.77586,41.19328,0,4.9,8.0,0,302.0,13,-1.03514269840961,0.707044234589902,-0.252369649849533
0.85628436,41.18730752,1,5.0,70.0,0,525.0,9,-1.34866181967124,0.0578605851619035,-0.811135622332363
0.84411,41.23346,0,5.0,13.0,0,433.0,9,-1.75978392756098,-0.40405628826915,0.839571207736892
1.1620703,41.3762309,1,,,0,1100.0,9,-0.248947155636805,1.86526020409558,0.645623726459411
0.31504,41.09322,0,4.3,4.0,0,2100.0,9,-2.09785283502447,-1.67190194261385,0.0317631411267343
1.35836077,41.32817419,1,,,0,,8,-1.75191931793626,-0.660484991343281,0.469210398862366
0.75039,41.18564,0,4.6,25.0,1,1200.0,8,-1.42580301458377,1.22540952757831,7.06656578754898
1.37348,41.14206,0,,,0,,7,-0.915139363077241,1.48302250367029,1.33921282990516
0.81160252,41.2125027,0,,,0,930.0,7,-1.38418408358333,0.156519090739349,0.266710538528537
0.90413,41.26574,0,,,0,866.0,7,-1.228672721285,0.632099156629751,1.10723105567398
0.30898,41.09391,0,5.0,1.0,0,,7,-1.89388853141237,-1.04497748961425,-0.793171400485372
0.45457954,41.05442701,0,,,0,4600.0,7,-1.35623587370505,0.265671678713209,0.21619956864467
0.77649,41.19287,1,4.9,25.0,0,3200.0,6,-2.03900725635111,-1.81172289516629,0.55507151499688
0.8082476,41.1301149,1,4.5,19.0,0,261.0,5,-1.27023818347146,0.433590065754671,0.63336809995084
-4.6385,37.58908,1,5.0,13.0,0,3500.0,7,-0.830541473279222,2.01859165754714,1.09627630841119
2.65092,39.56889,0,,,0,603.0,24,-1.5835275215284,-0.722285131751289,-0.808464536689088
3.0168089,39.8766299,0,,,0,6400.0,23,-1.58362202762477,-1.91687636559589,-0.0827476259600309
4.25816,39.85242,1,4.4,819.0,1,6800.0,23,-0.392812719997871,-1.25532689195751,0.310102039616677
2.63974,39.57389,1,,,0,,22,-0.570584907942786,-0.132165107638168,0.057242259599321
3.22775,39.36959,0,,,0,6600.0,20,-1.7018305285339,-1.09726238000226,0.310263151823915
2.8578,39.64332,0,4.8,45.0,0,532.0,10,1.25969997824684,1.64775007249171,0.246105005612799
3.01691115,39.86925731,0,,,0,472.0,20,-1.02299261382124,0.331164900356579,0.132270647301439
3.10248,39.70163,0,4.3,18.0,0,,20,-1.00648397261108,0.540056730951886,-0.0743336590461907
2.64785,39.57037,1,,,0,2800.0,19,-1.86338267726599,-1.50370673174017,0.244964662967785
2.6425,39.59776,0,,,0,4500.0,19,-1.53560725834426,-1.64550156397233,1.02247225935005
2.84459611,39.52932382,1,4.8,19.0,0,575.0,17,-1.28458052442304,0.0437294802959479,0.102062915310101
2.84348,39.68258,1,,,0,6900.0,17,2.65845504433395,-2.31089377370794,0.406237351526547
2.6208176,39.6368371,1,4.3,27.0,0,1800.0,11,0.0217828796306549,-1.07833426791268,0.214665795003647
2.89777,39.647696,1,4.9,9.0,1,1700.0,8,-1.97777489798783,-2.02751788224233,0.0215148844690118
1.79068,41.42235,1,,,0,1600.0,38,-0.476333713713744,0.346356558071244,-0.226912286864249
1.78177,41.42468,1,4.5,447.0,0,16600.0,38,-0.385774146276617,-0.361535807694811,0.0013385154918009
1.73244,41.24956,1,4.4,36.0,0,4800.0,39,-1.49684319606686,-0.878108644752271,-0.198443476386408
1.84615,41.39665,1,3.6,16.0,0,891.0,37,-1.62264013591503,-0.288881187489927,0.161994178371192
1.72572575,41.4479659,0,,,0,189.0,36,-1.65816782510371,-0.664248045173126,0.598091649737982
1.78645,41.42324,1,,,0,4200.0,36,-1.3221778519112,0.279159677817645,0.216059375253948
1.78219,41.42455,0,4.7,131.0,0,286.0,35,-0.924242364741978,0.750683140382124,-0.0881755837702235
1.79009,41.42449,1,4.6,9.0,0,1100.0,35,-0.892388484193037,0.598706106345113,0.198428202703426
0.96350321,41.72782151,1,4.4,923.0,0,10000.0,34,1.89383218778097,-1.05931326863799,0.209199246579552
1.7529396,41.2556773,1,4.8,58.0,1,484.0,33,-1.84270080389343,-0.812372572550038,0.103638267852288
1.6620982,41.3894169,1,4.8,48.0,0,2000.0,33,1.46533563619582,0.732971503104138,0.693885572975709
1.73932,41.40935,1,,,0,342.0,31,-1.37201962615674,0.143068442490217,-0.033063204441437
1.73728627,41.30738356,1,4.7,274.0,1,12100.0,30,-0.766987020829555,1.31296083609936,-0.17033874153454
1.84996,41.35277,1,,,0,3000.0,30,-1.22008625925487,0.291817655525847,0.0655988449995781
1.6851867,41.6650217,1,,,0,4900.0,30,-0.677020905371809,0.279309794032293,0.0846168661392499
1.78341,41.35139,1,,,0,8200.0,29,-1.54205410501352,-0.164461414609035,0.0557270171101678
-8.5909801,42.5891302,0,,,0,,29,0.889703567161022,1.12857238615632,0.189884809993025
1.58799057,41.4365047,1,,,0,6000.0,29,-0.781614679216137,0.576064419829779,0.296418374603632
1.686737,41.371848,1,4.5,12.0,0,1500.0,29,-1.4915950726737,-0.193640713326227,-0.151428569783623
1.65174355,41.4141603,1,4.5,100.0,0,474.0,28,-0.661933021191464,0.0564379681607293,-0.146425463504081
1.33921,41.26741,1,,,0,21600.0,28,-0.132846686019584,-0.0237662918619258,0.131287406347876
1.6620982,41.3894169,0,4.8,32.0,0,6300.0,27,-1.20784803332415,-0.0242552875674731,0.237541191019143
1.79062,41.42217,1,4.8,351.0,1,25500.0,27,-0.810695632963566,0.366899291644393,0.329464724066939
1.6390415,41.4397152,1,,,0,3700.0,27,-1.23484907012995,-0.0484351501158707,-0.227747724528738
1.69131,41.48809,0,4.9,99.0,0,,27,-0.210389131247815,-0.157738433949642,0.375877829677114
1.87487918,41.4817265,0,4.6,184.0,1,1700.0,26,-0.595720318617844,-0.166075265937645,0.132932149316329
2.29570626,41.49465468,0,,,0,1100.0,26,-0.963487413656176,0.408370917748153,0.569918132474158
-8.33649,42.11749,1,4.8,18.0,0,2400.0,26,-0.50359094931492,-0.715437152903505,0.104896793105085
1.7908,41.24963,0,4.6,58.0,0,201.0,26,2.89936798733454,0.550896085598064,-0.871531014560623
1.71064,41.41825,0,4.6,20.0,0,2900.0,25,-0.971754288569089,0.590376695078597,-0.149295798543211
1.73113,41.44647,1,4.8,33.0,0,4400.0,25,-0.512866705409554,0.254446145974708,0.224621146841593
2.01709,41.31198,1,,,0,17600.0,24,-1.47050216262417,-2.64003597153134,-1.30507515934594
1.79232,41.42683,0,5.0,7.0,0,,24,-1.19565090408796,-0.243879715360771,0.0609947044210288
1.70665,41.34505,0,4.9,7.0,0,998.0,24,-0.775856802302818,1.18933021610476,-0.224390812922804
1.70048194,41.4055389,0,4.9,89.0,1,1500.0,24,-1.1061701113407,0.495145187061774,-0.47808747067748
1.72488608,41.37094597,1,4.8,59.0,0,8000.0,23,-0.159965891244131,0.175452795701206,0.0447656343225262
2.11915,41.39008,1,,,0,4200.0,22,-1.6321401572423,-0.525971837526212,-0.142658366512081
3.00924,42.30791,1,,,0,16800.0,22,0.822600853027609,3.32165983862784,-0.0010060035710063
-7.569794,42.3827676,0,,,0,2000.0,22,-1.98907044970909,-1.30692928248418,0.280965400687608
2.17314,41.37922,1,5.0,1.0,0,,21,-1.60500190088436,-0.0886870047312743,0.30588753741991
1.01463858,41.91687705,1,4.4,24.0,0,525.0,21,-1.07546107220223,0.650016401615089,-0.340550073451677
1.62309078,41.38457687,1,,,0,1300.0,21,-0.671887132941182,0.915418135263373,-0.469320400242172
1.75363724,41.40365667,1,,,0,8900.0,21,-1.38614161456707,-0.135111126610031,0.228645966363801
0.90032828,42.1851305,1,4.6,60.0,1,7700.0,21,0.0511098001088787,-0.665935108028732,0.0349670604415604
1.72993358,41.446806,0,,,0,27400.0,21,-0.772433836651908,-0.231084392970988,0.111281067117273
1.70621068,41.39267676,1,4.8,154.0,0,4400.0,20,-0.976393635617199,0.25270007360092,0.0450262570306641
1.71605752,41.44915983,0,4.7,18.0,0,2400.0,20,-0.824426106696798,0.458839524664517,0.0245908247918574
1.687763,41.406898,1,5.0,7.0,0,530.0,8,-1.29796211517416,-0.0169334076348557,-0.716388081129326
1.61079036,41.386413,1,4.6,39.0,0,3200.0,19,-1.22870525837099,-0.353976672421472,-1.77758566583323
0.44139616,41.05752915,0,,,0,7100.0,19,0.999771626707977,-1.60985635206188,-0.120274411122118
1.6324,41.34476,0,4.8,64.0,0,2400.0,17,-0.495232642906473,1.90516984014084,-0.294174087604894
1.79098,41.42668,1,4.4,574.0,1,361.0,16,-1.19829615471597,0.286542769296766,0.167447753381723
1.83856,41.72644,0,,,0,,15,-1.43752861072175,0.0863313170023032,0.856209622299152
2.1047,41.55095,1,,,0,469.0,15,-1.70756604442975,-0.685633220173601,0.37148251679305
1.71939182,41.37558088,1,4.6,47.0,0,697.0,14,-0.113759707532139,1.33308737924619,-0.627913197401757
2.1869379,41.4160445,1,4.6,10.0,0,,14,-1.30959624245007,0.326830280896686,0.212480490941901
1.65111,41.36465,1,4.8,13.0,0,1400.0,14,-2.11267843334645,-1.83468637801767,0.4050433729621
1.70048194,41.4055389,0,,,0,472.0,13,-0.809400487055161,0.808366333883942,-0.0891973918185086
2.17425,41.38586,1,4.9,359.0,0,8800.0,13,0.913608901231465,0.676981444475737,-0.200694592343985
2.27364761,41.7213679,0,5.0,2.0,0,,13,-1.8590284669507,-2.44067599855298,-4.66261307292812
1.6571239,41.3896036,0,,,0,,12,-1.65809393766632,-0.185314444171583,0.457389879135902
1.78463,41.42874,1,4.9,34.0,0,1400.0,11,0.968614530453924,1.77845138941562,0.415996182142348
1.66955,41.36139,1,5.0,6.0,0,4500.0,11,-1.15156349544896,-0.376375639386408,0.170357278219445
1.75363724,41.40365667,1,4.8,32.0,0,210.0,11,0.35912287163344,3.23416739579447,-1.10113487651253
1.70426,41.34443,1,,,0,56600.0,11,-1.46181096020785,-0.978347811771388,-2.71154391434948
1.765339,41.416741,1,,,0,1800.0,11,-0.0766722963617878,0.691692448371537,0.0288826268045112
1.791717,41.477065,0,4.6,33.0,1,1100.0,10,0.129270829835701,0.179565285655701,-0.32190237649314
2.2184499,42.1034099,1,4.7,38.0,0,416.0,10,-2.22768404578575,-1.68819180707417,0.678037455798407
1.77692952,41.3615384,0,4.7,25.0,0,458.0,8,-0.170629757232953,1.64430863217558,0.414973410051415
1.75552182,41.88813239,0,,,0,505.0,8,-1.59701215141641,-0.704208242376707,0.61864268312383
2.2815147,41.47982068,1,4.7,475.0,0,20300.0,7,1.54420950709144,-1.00360228813316,0.265617399293762
0.77693706,41.19314399,1,5.0,33.0,0,,7,-2.67626856197689,-3.27272113390203,-0.444121930607522
2.23703,41.52787,1,4.9,393.0,1,10300.0,6,-1.41784881965896,-1.42165596398425,-7.67479110570593
1.70736,41.44673,0,,,0,,6,-1.9844804737774,-1.3865140767384,0.573313057277703
2.153519,41.392916,0,,,0,3600.0,6,-1.65041353193205,-1.21686025160958,-8.64455913301098
-3.35368,39.368,1,,,0,11200.0,18,-1.07907321242362,-1.19374875643981,-0.391435180230764
-8.56294967,42.78392672,0,4.9,8.0,0,981.0,17,-0.796824538379974,0.837422011009833,-0.53846923935028
-8.39786,43.37547,1,,,0,3100.0,6,-1.39141662519761,-1.55635499575477,-12.9291575685946
-2.00577,42.65648,1,4.8,4.0,0,5600.0,11,1.87449784853282,0.19808980892984,-0.0754579305585447
-1.6395971,41.9732671,1,4.6,496.0,0,9500.0,11,3.2526839073175,-1.17966790554971,0.336808450827872
-1.89044,42.30338,1,5.0,4.0,0,8700.0,8,0.156941555557583,-0.179601638852593,-0.488555310625506
-1.65720572,42.0292681,1,,,0,3100.0,7,-1.35608516614404,-0.0901790327786746,-0.0036380050299966
-1.3188497,38.5033147,1,5.0,2883.0,0,6500.0,25,-0.758185524802349,0.810707997390141,-0.530488894175615
-1.32328,38.48769,1,4.7,398.0,0,10100.0,25,7.35616528686187,-0.0054009079367891,0.726509005573431
-1.32328,38.48769,0,4.4,9.0,0,5600.0,22,-0.663149189071902,-0.973648544855444,0.0691695990245967
-1.094781,38.613802,0,4.6,12.0,0,,21,-1.65047023958108,-0.247145839683417,0.34179870194676
-1.7979,37.90559,1,4.4,36.0,0,389.0,21,-1.54513938053085,-0.444744662798086,-0.239870551076617
-1.67033157,38.0495613,0,,,0,2200.0,19,-1.15133165709162,-0.496477678530621,-0.0368421721922789
-1.32233,38.47458,0,,,0,1400.0,18,-0.868240391814333,0.621157152068958,-0.116550450309052
-4.09448,36.76129,0,4.3,15.0,0,11400.0,17,0.223196578074788,-0.514796132868763,0.0385399702801286
-1.32533,38.47519,0,,,0,28300.0,17,0.255961128443568,-0.0770021406654076,-0.618962025365753
-1.32533,38.47519,0,,,0,28300.0,16,1.7570166835696,0.910250056477529,-1.30798649775665
-4.09448,36.76129,0,,,0,11400.0,16,0.343967265635339,1.5271003334129,-0.876882359458129
-4.09448,36.76129,0,,,0,11400.0,16,-0.079650322129932,1.64884023934286,-1.722726308486
-1.32938744,38.46574406,0,,,0,28300.0,14,-0.220313535516975,0.600344506868329,-0.433229931766881
-1.31961,38.4749,1,4.6,187.0,1,1100.0,14,-0.381253979529583,0.22653002339041,-0.362651085198165
-2.20778775,38.07790423,1,4.9,24.0,0,3300.0,13,-1.42101611771996,0.1590907838536,0.252594823015859
-1.32328,38.48769,0,4.8,40.0,0,2100.0,12,-1.106804420063,0.0479878132647416,0.0064995044503089
-1.31363,38.4712,1,4.4,29.0,0,4100.0,11,3.73707348736882,0.40842045322765,-0.488794991288986
-1.33042,38.47018,1,4.6,5.0,0,1200.0,10,-1.28440930156051,0.359372073543382,-0.0366899315315932
-1.1157882,38.6135956,0,5.0,2.0,0,719.0,9,-1.00881581012772,1.88732824696601,10.5419303378268
-1.11188,38.61067,1,3.8,4.0,0,495.0,9,-3.27210721328039,-4.9718800236946,-0.0307913347489895
-1.329525,38.4733,0,5.0,11.0,0,625.0,9,2.51335529413436,2.3774974503609,1.65583873575084
-6.52084767,43.21435713,1,4.6,142.0,1,1200.0,23,-1.1072940026862,0.212306918712111,0.528137851758556
-5.6627906,43.3864837,1,,,0,629.0,7,-1.87062169655479,-1.13611384896831,-0.723346670373016
-2.584117,42.552367,0,,,0,1100.0,13,-0.447102470807139,0.766541847285832,-1.00154502854142
-2.10113,43.16908,1,,,0,2000.0,9,-1.00667741134109,0.220101862412491,0.27252640447149
-2.27762778,43.27542782,0,,,0,483.0,9,-1.38407453882914,-0.124772697250478,-0.207089750260053
-1.81219752,43.3320909,1,,,0,951.0,9,-1.35562864421524,0.0283576388273948,0.100474130496268
-2.14462009,43.28336008,0,4.8,4.0,0,,6,-1.2045463001466,0.449788016445856,0.549407442042
-2.36765,43.29362,1,4.9,7.0,0,,6,-0.714670182147143,2.09634622382191,1.03857314729707
-13.69105,29.04754,1,,,0,5200.0,8,0.256713781441093,2.85178092352199,0.799427077131601
-17.28301,28.11002,0,4.8,15.0,0,2000.0,6,-1.77241833274571,-1.35406810218065,-0.771528985573591
-3.875112,41.740559,1,3.4,5.0,0,3300.0,39,-0.0155322264480642,-0.978342954042303,0.0639676802821106
2.915737,39.6843,1,4.9,46.0,1,6000.0,38,-0.355256274486961,-2.14388647084029,0.165756386157267
-5.21711245,39.4493258,0,,,0,911.0,31,-2.34329593229522,-3.66231166761402,-1.61855466345902
-7.45859865,41.94795471,1,4.7,40.0,0,2600.0,30,-0.658032631650493,0.351563490966312,-0.224076433454495
-3.68957,40.43716,1,,,0,1200.0,28,1.36342547935883,0.745173491531061,-0.0468146762178225
-3.00588,40.00895,1,4.5,1133.0,1,12600.0,27,2.60944461543537,-4.09083539860173,-0.0760332785165709
-2.73525,42.84299,0,,,0,4100.0,26,-0.961862332317609,-0.449350567481115,0.0720104657644734
-5.3939824,41.5216963,1,4.0,57.0,1,2800.0,26,-1.28301566893862,-2.41286249344499,-0.494067315665266
-3.67893,40.45437,1,,,0,,25,-0.63675295683111,-0.109641853420993,0.284391828614648
-3.67862,40.3918,1,,,0,6300.0,25,-1.4138242821613,-1.16546991268504,-0.0037077065898206
-3.71759,40.41037,1,,,0,338.0,24,-1.86087779844002,-0.863605971060536,0.229446857045403
-5.217686,41.761721,0,4.3,13.0,0,2900.0,24,-1.59779761829224,-1.06419127799155,-0.218897314099502
-4.31354,41.40057,0,,,0,1200.0,24,-0.761122866637765,1.22195515067823,-0.416641471622917
-8.52449755,42.09812761,1,4.5,15.0,1,1000.0,23,-0.92654800133281,-0.500182632410935,-0.262575651887337
-3.76126,40.28361,0,,,0,834.0,22,4.23049547266496,1.49945278060387,0.902759002449351
-3.96160655,41.49430199,0,4.8,53.0,0,,22,-1.4893425513513,-0.0474711938678196,0.061241608037986
-3.69521,40.43152,0,,,0,6000.0,22,0.374817982639371,-0.172561588202964,-0.314916047939218
-3.87279034,41.6892507,0,4.5,11.0,0,7300.0,22,-2.1814469525575,-2.74821051636527,-0.374921262072355
-5.77151,41.35598,0,4.8,4.0,0,5100.0,22,-0.613650986201299,-0.321102571940161,-0.208730795532759
-3.69036,40.4184,1,,,0,1700.0,22,-0.488436031073571,-0.396322263928991,0.345433322678092
-3.64504,40.50045,1,,,0,5600.0,22,-0.302685800817238,0.422156959286425,-0.140859204641889
-3.68502,40.42228,1,,,0,,21,-1.19888399540891,-0.450746564251111,-0.0467634242672501
-5.46442,41.33581,0,4.6,5.0,0,1100.0,21,-0.960249325053527,-0.123199652116193,-0.26943958383121
-4.08747233,41.59430108,0,,,0,9000.0,21,0.857974017287591,-0.232301625214068,-0.049397574541608
-3.7113,40.45455,0,,,0,6300.0,20,2.71614549773494,-2.72265598085679,-0.0003066322570992
-4.09448,36.76129,0,,,0,11400.0,20,-0.220243267665595,0.44474087513694,-0.634179348805758
-1.32533,38.47519,0,,,0,28300.0,20,0.937004515065009,1.28208077450719,-0.796081416331094
-3.67265,40.44232,1,3.0,2.0,0,3000.0,20,-0.0326435206060392,-0.30662408622655,-0.154240953908559
-5.86023,38.95451,1,,,0,4400.0,20,-0.573587781578333,-1.06009783560621,-0.306697475964952
-4.1227931,41.5975136,1,,,0,5600.0,18,0.718907343156964,-0.09629263446701,-0.15766631839531
-4.73186,41.65269,0,4.8,10.0,0,1100.0,17,-0.155696956016336,1.38219404439301,-0.810258427823681
-4.01015,40.29151,0,4.7,85.0,0,2100.0,16,-0.971548165384872,0.654344193298803,0.559975981584283
-4.15466,41.64266,0,5.0,2.0,0,,15,-1.50764293753512,-0.0031746292367665,0.154034726240702
-7.569794,42.3827676,1,4.5,265.0,1,6000.0,14,-1.6350032976007,-1.06024042113992,-0.0436393292017998
-4.11802,41.60328,0,4.8,11.0,0,3600.0,13,-0.558044342221731,1.68718923783231,-0.48281236910896
-5.54271,37.26216,1,,,0,1800.0,13,-1.15651879436206,0.351183858846759,-0.17217391044745
-3.62655,40.38618,0,,,0,,13,-1.7257442259674,-0.214246030648722,8.09890803941612
-6.81080644,42.60688627,1,4.8,26.0,0,2900.0,10,-1.6486334810865,-0.157166437263948,0.141202943349351
-3.68744,40.4255,1,,,0,1400.0,10,-1.85885277660373,-1.82723781270095,-0.190966862563453
-2.57681,42.49175,0,,,0,3900.0,10,-0.511518428545117,-0.195637386545421,0.0984475541151707
-3.77578,40.45491,1,,,0,3500.0,9,-0.774295677804149,2.64734280271899,1.68970764642408
-3.30678369,40.24706947,0,4.1,37.0,0,282.0,8,-0.966932766682179,-0.529096398317626,-0.405947967367133
-3.57901,40.73675,1,4.8,64.0,0,5800.0,7,-1.36234681730988,0.574489279983503,0.634700537841367
-6.7872,37.872631,0,,,0,982.0,19,-1.16124137753984,0.407579732970615,-0.182522300092545
-5.16472,36.739,1,4.7,158.0,0,5100.0,25,-1.12994232526878,0.143682251013299,0.542001570248998
-5.1654186,36.737259,1,5.0,2.0,0,5800.0,13,0.346083877310252,0.769934017422452,1.18009437547691
-4.70087934,37.1133632,0,5.0,2.0,0,,13,-0.387994000846109,0.858315904172753,-0.386216514354572
-5.24813766,36.37652329,1,4.7,58.0,1,535.0,10,-1.5199085609179,0.456224933893671,0.67800682602424
-4.48225,36.69714,1,5.0,10.0,0,4000.0,9,-1.05488632899359,0.226400501400072,-0.110358554639286
-4.42302,36.72102,0,,,0,,8,-1.88720546416571,-0.876288098037953,1.16907885915532
-5.24829635,36.37631686,1,4.8,20.0,0,452.0,7,-1.63071360962832,0.0978902308368604,0.800175291923662
-4.62847,36.55301,0,,,0,,7,-1.36209585679421,0.420060694567337,0.396508616699515
-5.2053512,36.81569021,0,,,0,,7,-1.65248555601819,-2.52686340644626,-1.41770620538078
-5.16562,36.74418,1,5.0,21.0,0,1200.0,5,-1.65186647915112,-0.521365017773273,-0.113844320085821
-8.2764708,42.1617807,1,4.9,20.0,0,742.0,12,-0.993470212307814,0.448986379561417,0.194715900469073
-8.67455598,42.00780574,0,,,0,,12,-2.14060492379295,-1.98973876737522,0.447159303597605
-8.76901629,42.43201614,1,4.7,38.0,0,3500.0,11,0.129218607877617,0.413263286006253,-0.629557685518331
-8.76769369,42.48950697,0,,,0,,11,-1.56852132499,-0.083768044843137,0.810143680170038
